CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
4386,33.0,Female,One year,20.0,293.30204144368696,No,Unknown,14,Yes,Electronic check,No
4387,29.0,Female,Month-to-month,89.19688980560883,3743.540367230137,No,Fiber optic,42,Yes,Mailed check,No
4388,18.0,Male,One year,95.27563423211461,1086.878740255538,Yes,Fiber optic,12,Yes,Electronic check,No
4389,42.0,Male,Month-to-month,99.03172290020967,1627.537944018215,No,Fiber optic,17,Yes,Electronic check,No
4390,48.0,Female,One year,28.64938070586532,677.4719413596246,Yes,Fiber optic,25,No,Electronic check,No
4391,47.0,Female,Month-to-month,61.20421733790867,1512.5439491930622,No,DSL,26,Yes,Bank transfer,Yes
4392,52.0,Male,Month-to-month,59.70571639510639,2729.06764120149,No,Fiber optic,47,Yes,Electronic check,No
4393,44.0,Male,One year,78.75957528628173,1946.8007186107388,No,No,25,Yes,Bank transfer,No
4394,32.0,Male,One year,36.117782369113996,2100.399099100332,No,Unknown,60,Yes,Mailed check,No
4395,52.0,Female,Month-to-month,81.35432597307118,4869.63723806953,Yes,DSL,60,Yes,Mailed check,No
4396,19.0,Male,Month-to-month,43.4570135222075,1176.6165711045642,No,Fiber optic,27,Yes,Bank transfer,Yes
4397,26.0,Female,One year,61.072600017595235,2553.6791436287767,No,Fiber optic,43,No,Bank transfer,No
4398,25.0,Female,One year,110.35159132183341,2248.413924357956,No,DSL,20,Yes,Electronic check,No
4399,56.0,Male,One year,95.2646130167809,6052.214696318853,No,DSL,63,Yes,Electronic check,No
4400,54.0,Female,Month-to-month,73.71481239288784,1733.580980240256,No,No,25,Yes,Mailed check,No
4401,47.0,Male,Two year,28.232221378115973,829.8958799647077,No,Fiber optic,27,No,Mailed check,Yes
4402,56.0,Female,One year,79.97141114148124,4186.481226039596,No,Fiber optic,52,No,Mailed check,No
4403,26.0,Female,One year,81.98779989063624,824.5667072371684,No,DSL,10,Yes,Mailed check,No
4404,45.0,Female,One year,20.0,1073.1223458785382,No,DSL,50,Yes,Credit card,No
4405,38.0,Female,Month-to-month,80.52546928921153,2421.077651703561,Yes,No,30,No,Electronic check,Yes
4406,52.0,Female,Month-to-month,37.71801343741091,-1.296755327366128,Yes,DSL,1,Yes,Electronic check,No
4407,,Female,One year,25.61274318942492,1308.460550926386,No,DSL,54,Yes,Credit card,No
4408,34.0,Male,Month-to-month,36.340557332907316,139.48362622964817,No,DSL,4,Yes,Mailed check,No
4409,48.0,Male,One year,20.0,133.9470623854724,Yes,DSL,7,Yes,Electronic check,No
4410,53.0,Female,Month-to-month,57.77240216235347,1647.986530501133,Yes,Fiber optic,30,No,Electronic check,No
4411,29.0,Male,Month-to-month,39.84160046840749,2571.8149057663804,No,Fiber optic,65,No,Bank transfer,No
4412,39.0,Female,Month-to-month,104.21752376910901,3099.0769547197983,No,Fiber optic,29,No,Credit card,Yes
4413,24.0,Male,One year,59.228157764008394,1505.9259259738433,No,Fiber optic,25,Yes,Bank transfer,Yes
4414,18.0,Male,Month-to-month,48.405182449555966,1868.8241289372222,Yes,Fiber optic,40,Yes,Credit card,No
4415,43.0,Female,One year,22.210049781876123,592.6831114633587,No,DSL,26,Yes,Credit card,Yes
4416,49.0,Male,Month-to-month,57.16215132095574,1006.8544551709664,No,No,17,No,Credit card,No
4417,43.0,Female,One year,110.60346858098434,3480.221029672268,No,Fiber optic,31,Yes,Mailed check,No
4418,21.0,Male,Month-to-month,116.41957065110924,7130.804334719581,No,DSL,61,No,Credit card,No
4419,34.0,Female,Month-to-month,59.057787765932915,530.5436910888048,Yes,DSL,8,No,Mailed check,No
4420,18.0,Male,One year,67.91474921298959,4723.893785661247,No,Fiber optic,69,Yes,Credit card,No
4421,60.0,Female,Month-to-month,91.08708058908736,78.88901109171725,No,DSL,1,Yes,Mailed check,Yes
4422,23.0,Male,Month-to-month,39.23377121127881,2802.117835305956,Yes,No,71,Yes,Mailed check,No
4423,58.0,Female,Two year,81.07184146652298,3717.8596771347075,No,Fiber optic,46,Yes,Mailed check,No
4424,54.0,Male,Month-to-month,141.0018791126003,2840.209621220287,No,No,20,No,Electronic check,No
4425,26.0,Female,Month-to-month,92.95341602190864,3754.8927579804654,No,Fiber optic,40,Yes,Bank transfer,No
4426,23.0,Male,Month-to-month,91.9965260064273,180.20115100461834,No,No,2,No,Bank transfer,No
4427,45.0,Female,Month-to-month,110.31439340383857,6744.355751148706,No,DSL,61,Yes,Bank transfer,Yes
4428,27.0,Male,Month-to-month,97.11352413472801,6870.911929402384,No,DSL,71,Yes,Electronic check,No
4429,41.0,Female,Month-to-month,62.415420540164774,1857.1965538803324,No,Fiber optic,30,No,Electronic check,Yes
4430,32.0,Female,One year,34.60607172092582,1034.732081524467,No,Fiber optic,30,Yes,Electronic check,No
4431,19.0,Female,Month-to-month,65.99517759796466,2941.7656811672778,No,No,45,Yes,Credit card,No
4432,20.0,Female,One year,40.90955902159398,1048.1970387844424,Yes,DSL,24,No,Credit card,No
4433,43.0,Male,Month-to-month,61.5436441466484,3476.2703661954392,No,Fiber optic,56,No,Credit card,No
4434,31.0,Male,Month-to-month,43.862575775596994,2712.6287446722413,Yes,No,61,Yes,Credit card,No
4435,31.0,Male,Month-to-month,58.30386601341156,785.9481069685929,No,Fiber optic,13,Yes,Credit card,Yes
4436,50.0,Female,One year,25.440222046730902,1433.144332126634,No,No,56,Yes,Bank transfer,No
4437,57.0,Female,One year,49.20058701965014,677.1426999630072,No,DSL,15,Yes,Bank transfer,No
4438,35.0,Female,One year,82.16539357965164,959.9240174091241,Yes,Fiber optic,11,Yes,Bank transfer,No
4439,34.0,Female,Month-to-month,89.73813722449323,1180.9202865196985,No,Fiber optic,12,Yes,Bank transfer,No
4440,47.0,Female,One year,83.22832561582221,282.7629298088998,No,DSL,3,Yes,Bank transfer,No
4441,19.0,Male,One year,58.720530369861805,1369.9475631121907,No,DSL,24,Yes,Electronic check,Yes
4442,43.0,Male,Month-to-month,73.74467756253497,693.4078898242136,No,DSL,9,No,Electronic check,No
4443,48.0,Male,Month-to-month,128.3190047132539,5862.690719619153,No,DSL,46,No,Credit card,No
4444,50.0,Female,Month-to-month,48.37755752956572,3410.9742769763448,No,DSL,71,Yes,Bank transfer,No
4445,19.0,Female,One year,118.14762377972906,6967.863099511543,No,DSL,60,Yes,Credit card,No
4446,28.0,Female,Month-to-month,26.684216016830796,362.02109660227836,Yes,Fiber optic,11,Yes,Electronic check,No
4447,26.0,Female,One year,20.0,215.84508940745144,Yes,DSL,10,Yes,Credit card,No
4448,41.0,Female,Month-to-month,65.58155423861065,225.39279368590934,No,No,3,No,Bank transfer,Yes
4449,47.0,Female,Month-to-month,68.87654904730913,1348.1274301012327,No,Fiber optic,19,Yes,Bank transfer,No
4450,62.0,Female,Month-to-month,36.08105900496371,96.03531421694646,No,DSL,2,Yes,Bank transfer,No
4451,32.0,Male,Month-to-month,60.12660634976451,1070.9955285509523,No,Fiber optic,17,Yes,Electronic check,No
4452,32.0,Male,Month-to-month,82.07855194027381,232.4294291773012,No,Fiber optic,2,Yes,Credit card,No
4453,57.0,Female,Month-to-month,40.75396972579031,2158.172408739456,No,DSL,53,Yes,Mailed check,No
4454,44.0,Female,One year,100.47736351331545,1524.5800135422382,No,No,16,No,Mailed check,No
4455,59.0,Female,Month-to-month,103.75485622042999,995.3708575175995,No,Fiber optic,10,Yes,Mailed check,No
4456,44.0,Male,Month-to-month,107.35155059601016,7330.849952556842,No,No,68,Yes,Mailed check,Yes
4457,22.0,Male,Month-to-month,42.76300132583626,1787.4490351011118,No,Fiber optic,43,Yes,Mailed check,No
4458,20.0,Female,Month-to-month,46.66399921769968,2703.366228679355,Yes,Fiber optic,58,Yes,Electronic check,No
4459,20.0,Male,Month-to-month,64.81380773860825,4013.8705341415866,Yes,DSL,60,Yes,Bank transfer,No
4460,49.0,Male,Month-to-month,61.832724476318845,1536.2196348615362,No,DSL,24,Yes,Mailed check,No
4461,57.0,Male,Month-to-month,60.22928251533034,863.0915426489063,No,Fiber optic,16,Yes,Mailed check,Yes
4462,67.0,Female,Month-to-month,92.67274140873529,950.6073281855435,No,DSL,9,Yes,Mailed check,No
4463,52.0,Male,Two year,88.35013182933591,598.4568104289133,Yes,Fiber optic,6,Yes,Credit card,No
4464,57.0,Male,Month-to-month,43.763050068984185,2877.762043560962,No,Fiber optic,65,Yes,Bank transfer,No
4465,31.0,Female,Month-to-month,35.76511102578443,865.0881156797911,No,DSL,24,Yes,Mailed check,Yes
4466,22.0,Female,Month-to-month,32.827810813896114,259.311054007983,No,DSL,10,Yes,Electronic check,Yes
4467,52.0,Male,Month-to-month,43.62825724005131,1159.3059129555625,Yes,DSL,27,Yes,Bank transfer,No
4468,46.0,Female,One year,95.37668920699085,186.96730686198666,No,Fiber optic,3,No,Bank transfer,No
4469,41.0,Male,Month-to-month,74.29986915017795,2870.9704416696823,Yes,Fiber optic,38,Yes,Bank transfer,No
4470,45.0,Male,Month-to-month,97.77547512131646,1671.4573382950764,No,Fiber optic,17,Yes,Credit card,No
4471,44.0,Female,One year,20.0,922.8273777033135,No,DSL,48,Yes,Bank transfer,No
4472,59.0,Female,Month-to-month,78.2017331195587,3882.388588105144,No,Fiber optic,49,No,Mailed check,No
4473,59.0,Male,Two year,77.81773435420179,3362.7883692140886,No,Fiber optic,43,No,Mailed check,Yes
4474,48.0,Female,One year,106.00954924600808,824.0273327046623,No,Fiber optic,7,Yes,Credit card,No
4475,52.0,Female,Month-to-month,57.72722673530527,3903.259150080559,No,DSL,68,No,Electronic check,No
4476,47.0,Male,Month-to-month,55.60523688609322,1237.3630122216036,No,Fiber optic,21,Yes,Credit card,No
4477,33.0,Male,Month-to-month,115.1949873491578,2891.118300590572,No,No,25,No,Credit card,No
4478,51.0,Male,Month-to-month,64.86960216871536,3918.319413022447,No,DSL,61,Yes,Mailed check,Yes
4479,19.0,Male,Month-to-month,75.31812144118888,2138.5969623464075,No,Fiber optic,28,Yes,Bank transfer,No
4480,55.0,Male,Month-to-month,84.28896137080238,4386.759251882456,No,Fiber optic,52,Yes,Credit card,No
4481,22.0,Male,Two year,20.0,282.79062865021683,No,DSL,13,Yes,Electronic check,Yes
4482,44.0,Female,Month-to-month,71.23306407156785,2372.6055252299634,No,Fiber optic,34,No,Mailed check,No
4483,27.0,Female,One year,32.645869667402025,2071.749777532539,No,DSL,67,Yes,Bank transfer,No
4484,48.0,Male,One year,67.37111914085233,244.74723620898754,No,Fiber optic,4,Yes,Electronic check,No
4485,39.0,Female,One year,61.16308731840547,2719.7664871962984,Yes,DSL,44,Yes,Credit card,Yes
4486,18.0,Female,Month-to-month,54.80893362386572,849.2444803841042,No,Fiber optic,15,Yes,Electronic check,No
4487,46.0,Male,Month-to-month,88.80018050706123,687.7061629486035,No,DSL,8,No,Credit card,Yes
4488,31.0,Female,One year,72.92190466224416,376.30606085180705,No,DSL,5,No,Credit card,No
4489,53.0,Female,One year,38.17292599706431,2499.804484614793,No,DSL,66,Yes,Credit card,No
4490,40.0,Male,Two year,37.15468764319881,1702.4147642364235,Yes,Fiber optic,46,No,Credit card,No
4491,45.0,Female,One year,95.2045197431093,6251.399818727412,No,DSL,65,Yes,Credit card,No
4492,25.0,Female,Month-to-month,68.86664355383219,4478.508313681322,Yes,DSL,66,No,Mailed check,No
4493,31.0,Male,Month-to-month,27.276974508167015,803.5369555533326,Yes,DSL,26,Yes,Credit card,No
4494,33.0,Female,Month-to-month,57.50512866821519,,Yes,Fiber optic,31,No,Bank transfer,No
4495,52.0,Female,One year,65.2765321235205,3430.0399091604063,Yes,Fiber optic,51,Yes,Credit card,No
4496,65.0,Female,Month-to-month,32.982343346176904,1445.3424720424512,No,DSL,41,No,Mailed check,No
4497,27.0,Male,One year,50.89233285341331,2481.814223985891,Yes,Fiber optic,51,Yes,Electronic check,No
4498,56.0,Male,Two year,97.53563659735356,1862.3659000630983,No,Fiber optic,19,Yes,Bank transfer,No
4499,18.0,Female,One year,144.6888478115917,385.0013087901865,No,No,3,No,Electronic check,No
4500,22.0,Female,Month-to-month,79.07986779799845,2998.270110348418,No,DSL,38,Yes,Electronic check,No
4501,25.0,Male,Month-to-month,29.35386359103596,2077.640873915964,Yes,DSL,70,No,Bank transfer,Yes
4502,19.0,Male,One year,63.470247543024314,2929.0169421824157,No,Fiber optic,45,Yes,Mailed check,No
4503,21.0,Female,Month-to-month,73.66089754507279,5175.675965274161,Yes,DSL,71,No,Credit card,Yes
4504,46.0,Male,Month-to-month,93.59030951951115,3963.6608503973143,No,DSL,41,Yes,Credit card,No
4505,36.0,Female,Month-to-month,94.2997641739705,2328.44594157015,No,Fiber optic,25,Yes,Credit card,No
4506,45.0,Female,Month-to-month,110.92758371025324,5479.217905304505,No,DSL,50,Yes,Electronic check,Yes
4507,50.0,Male,Month-to-month,69.95347609056452,124.70191285024023,No,DSL,1,No,Bank transfer,No
4508,43.0,Male,Two year,70.53035505510631,3815.014827188866,Yes,Fiber optic,54,No,Credit card,Yes
4509,49.0,Female,Two year,20.0,370.5631578112972,Yes,DSL,13,No,Credit card,No
4510,38.0,Female,Two year,39.61662538238396,1535.462577161242,No,Fiber optic,40,No,Mailed check,Yes
4511,22.0,Male,Month-to-month,29.132446562922013,620.9960054280417,Yes,No,21,No,Mailed check,No
4512,55.0,Female,Two year,44.780753484312704,1899.5181590887923,No,Fiber optic,41,No,Electronic check,Yes
4513,31.0,Male,Two year,35.4438435482696,2119.7911701807325,No,Fiber optic,61,No,Bank transfer,No
4514,25.0,Male,Two year,37.47422473163582,1300.7326313284889,No,Fiber optic,33,No,Mailed check,No
4515,37.0,Male,One year,102.67834701085944,2997.558638510501,No,No,29,No,Bank transfer,No
4516,26.0,Male,One year,20.0,1049.7244245098602,Yes,DSL,55,Yes,Mailed check,Yes
4517,33.0,Male,Month-to-month,64.04945735432374,2112.7450452590465,Yes,Fiber optic,32,Yes,Bank transfer,No
4518,45.0,Female,One year,95.92471775403419,1045.3526052287855,Yes,No,11,Yes,Bank transfer,No
4519,45.0,Male,Month-to-month,60.95521333009398,3229.09486819054,Yes,Fiber optic,52,Yes,Bank transfer,No
4520,26.0,Male,Month-to-month,109.8132528375696,3918.134209110505,Yes,DSL,36,Yes,Electronic check,No
4521,32.0,Male,Two year,52.012858920508876,1539.7926605765902,No,No,31,No,Mailed check,Yes
4522,56.0,Male,Month-to-month,122.52229721905516,1693.3060976595204,Yes,DSL,14,Yes,Mailed check,Yes
4523,47.0,Male,Month-to-month,22.941487301902036,1439.203207503985,No,Fiber optic,63,Yes,Credit card,Yes
4524,71.0,Male,Two year,109.86926760423272,5722.950350290986,No,No,52,Yes,Credit card,No
4525,57.0,Male,Two year,43.17285134857007,2358.0257938915697,Yes,Fiber optic,54,Yes,Electronic check,No
4526,57.0,Female,Month-to-month,113.34695272478142,5765.328759196802,No,Fiber optic,50,Yes,Mailed check,Yes
4527,19.0,Female,One year,55.95787663190124,3016.5537685663408,No,Fiber optic,54,Yes,Credit card,Yes
4528,51.0,Female,Month-to-month,103.13773296709235,3698.9098386353667,No,No,35,Yes,Mailed check,No
4529,39.0,Female,Month-to-month,108.21402419460372,3297.664092263942,No,No,30,Yes,Credit card,No
4530,31.0,Male,Month-to-month,52.6614232546776,2892.32965103202,No,DSL,55,Yes,Electronic check,No
4531,42.0,Female,Month-to-month,100.65690405654817,115.9895004357863,No,DSL,1,Yes,Credit card,Yes
4532,54.0,Male,Month-to-month,69.16101823668836,1057.2080324960511,Yes,Fiber optic,15,Yes,Electronic check,Yes
4533,47.0,Female,Month-to-month,26.12193318480429,704.3329190885694,No,No,25,Yes,Electronic check,No
4534,26.0,Female,Two year,85.24929116981352,1763.8979242575654,No,Fiber optic,20,Yes,Bank transfer,Yes
4535,51.0,Male,One year,39.502865872646076,2734.6964576041637,No,No,71,Yes,Electronic check,Yes
4536,30.0,Male,One year,50.409559057589206,855.4843246006836,No,Fiber optic,16,Yes,Bank transfer,No
4537,43.0,Female,One year,43.216470881544325,2267.6461394911357,No,Fiber optic,52,No,Mailed check,No
4538,35.0,Female,Month-to-month,81.34651843034364,5307.156171772239,No,Fiber optic,65,No,Electronic check,No
4539,36.0,Female,Two year,40.43263776437347,2823.63825807605,Yes,Fiber optic,70,No,Electronic check,No
4540,51.0,Female,One year,33.209368436593245,68.39354975692575,No,DSL,1,No,Electronic check,Yes
4541,24.0,Male,Month-to-month,38.69884816610214,663.6019100559498,No,No,16,Yes,Credit card,No
4542,69.0,Female,Month-to-month,48.70661928361615,1320.686596471998,No,DSL,27,Yes,Electronic check,No
4543,18.0,Female,One year,84.90006379541917,1579.2884374726007,Yes,No,18,Yes,Mailed check,Yes
4544,31.0,Female,One year,97.27216728656433,4248.425210163315,No,DSL,44,No,Bank transfer,Yes
4545,45.0,Female,One year,96.8424264989456,4842.711257299378,No,DSL,50,Yes,Mailed check,No
4546,48.0,Female,Month-to-month,68.95732377860611,983.448626675388,No,DSL,14,Yes,Bank transfer,No
4547,38.0,Male,Month-to-month,68.1832662236982,3530.0567078681634,Yes,No,52,Yes,Mailed check,No
4548,39.0,Male,Month-to-month,64.48826632958648,3207.8649692279077,No,DSL,50,Yes,Credit card,No
4549,46.0,Male,One year,83.32456062463194,1370.0251694031695,No,Fiber optic,17,Yes,Mailed check,Yes
4550,36.0,Male,Month-to-month,103.5878066768691,332.34627781114193,No,DSL,3,No,Mailed check,No
4551,60.0,Male,Month-to-month,65.46706584972169,4156.202527718551,Yes,Fiber optic,62,No,Electronic check,Yes
4552,52.0,Female,Month-to-month,85.9790722990704,1835.6694547174336,No,DSL,21,Yes,Credit card,No
4553,53.0,Male,One year,32.78708626503286,1073.5861733688323,No,DSL,33,Yes,Credit card,No
4554,25.0,Male,Month-to-month,95.58024530845245,161.36508305184384,No,DSL,1,Yes,Electronic check,Yes
4555,38.0,Female,Month-to-month,76.48204276760657,5352.03492459352,No,Fiber optic,70,Yes,Bank transfer,No
4556,35.0,Male,One year,39.022526860184186,2222.7714902328266,No,DSL,56,No,Mailed check,No
4557,24.0,Male,Two year,102.07853650502052,436.3215618580155,No,DSL,4,Yes,Electronic check,No
4558,45.0,Male,Month-to-month,32.76345927930891,646.1559781243045,No,Unknown,22,Yes,Credit card,No
4559,31.0,Male,Month-to-month,20.0,1165.0128012754944,No,DSL,58,Yes,Mailed check,No
4560,49.0,Female,Two year,95.40350044585227,4304.916142133905,Yes,Fiber optic,44,Yes,Mailed check,No
4561,23.0,Female,Month-to-month,81.5610673350789,4621.882810507574,No,DSL,57,No,Bank transfer,No
4562,65.0,Male,One year,33.66944944893391,1426.4405806519558,Yes,Fiber optic,40,No,Bank transfer,No
4563,26.0,Female,One year,80.66058643718563,4567.619851403714,Yes,Fiber optic,56,Yes,Mailed check,Yes
4564,43.0,Male,Month-to-month,105.09634754938389,6598.608808111959,No,Fiber optic,63,No,Mailed check,No
4565,51.0,Female,One year,77.83532639299995,3040.84779221435,No,DSL,39,Yes,Mailed check,No
4566,31.0,Female,One year,143.15651419227777,954.1987631723338,No,Fiber optic,7,No,Bank transfer,Yes
4567,52.0,Female,Month-to-month,44.46957238392599,670.0947722682207,No,No,14,No,Bank transfer,No
4568,21.0,Female,Month-to-month,20.0,312.7428872277233,No,Fiber optic,18,No,Electronic check,Yes
4569,61.0,Female,Two year,27.67097032441155,1547.0507794020232,No,Fiber optic,55,No,Bank transfer,No
4570,40.0,Female,Month-to-month,20.0,1216.4199640425786,Yes,DSL,56,No,Credit card,No
4571,31.0,Female,One year,134.16693571490188,7620.174980014345,No,DSL,57,Yes,Credit card,No
4572,35.0,Female,One year,69.8517838591976,4073.6755918486992,No,No,58,Yes,Mailed check,Yes
4573,52.0,Female,Month-to-month,128.17306161683337,3134.568224880551,Yes,Fiber optic,25,Yes,Mailed check,No
4574,31.0,Female,One year,59.363395019120176,4162.5401713059755,No,DSL,70,Yes,Bank transfer,No
4575,28.0,Female,Two year,42.84734923506703,82.89494259762745,No,DSL,3,Yes,Credit card,Yes
4576,36.0,Male,Month-to-month,20.0,437.2382137288344,No,DSL,21,No,Electronic check,Yes
4577,22.0,Female,Month-to-month,58.09739708852777,1837.339407772757,No,No,32,Yes,Bank transfer,Yes
4578,67.0,Male,Two year,95.32625946504407,146.11972864415173,Yes,Fiber optic,2,Yes,Bank transfer,No
4579,31.0,Female,Month-to-month,63.26163302591501,1263.3590261642976,No,No,20,Yes,Credit card,Yes
